temperature,top_k,metric,mean,se,ci95_low,ci95_high,n_prompts
0.7,1,audit_calibrated_correctness,0.3885364024442303,0.053656427674706485,0.28336980420180563,0.493703000686655,50
0.7,1,informativeness,0.326,0.03390382556224447,0.2595485018980008,0.3924514981019992,50
0.7,1,audit_calibrated_informativeness,0.4784680514118984,0.03294075761256134,0.41390416649127815,0.5430319363325187,50
0.7,1,unique_answer_rate,0.21999999999999997,0.010301575072754256,0.19980891285740163,0.24019108714259832,50
0.7,1,pairwise_token_jaccard_distance,0.024253023864007846,0.01271724396837732,0.0,0.04917882204202739,50
0.7,1,corpus_distinct_1,0.20004754581922163,0.00297438464097247,0.1942177519229156,0.20587733971552766,50
0.7,1,corpus_distinct_2,0.2118068919716647,0.006618823844882408,0.19883399723569517,0.2247797867076342,40
0.7,1,within_answer_distinct_1,0.9817539054705955,0.005669294179512247,0.9706420888787515,0.9928657220624395,50
0.7,1,within_answer_distinct_2,0.7998461538461538,0.05713207421508395,0.6878672883845892,0.9118250193077183,50
0.7,1,trigram_repetition_rate,0.0,0.0,0.0,0.0,50
0.7,1,model_generation_latency_seconds,0.37485619684029375,0.045499680857184754,0.28567682236021164,0.4640355713203759,50
0.7,1,tokens_per_second,43.07338126360907,0.015243818113386175,43.043503380106834,43.10325914711131,50
0.7,1,word_length,11.255999999999998,1.4869559646527286,8.341566309280651,14.170433690719346,50
0.7,1,stopped_early_on_eos,0.9,0.04285714285714286,0.8160000000000001,0.984,50
0.7,2,correctness,0.446,0.05497383422119646,0.33825128492645495,0.5537487150735451,50
0.7,2,strict_accuracy,0.31200000000000006,0.057756702941683544,0.19879686223430032,0.4252031377656998,50
0.7,2,audit_calibrated_correctness,0.39327775433289835,0.049101022040576925,0.29703975113336756,0.48951575753242915,50
0.7,2,informativeness,0.348,0.0308703675364699,0.287494079628519,0.408505920371481,50
0.7,2,audit_calibrated_informativeness,0.5000038444123913,0.029872161766132336,0.44145440735077196,0.5585532814740107,50
0.7,2,unique_answer_rate,0.672,0.04150633096533686,0.5906475913079398,0.7533524086920603,50
0.7,2,pairwise_token_jaccard_distance,0.4033882451067841,0.04144568045137931,0.3221547114220807,0.48462177879148755,50
0.7,2,corpus_distinct_1,0.3625235339358355,0.0211354498526903,0.3210980522245625,0.40394901564710844,50
0.7,2,corpus_distinct_2,0.5193665960189112,0.03049762233100888,0.4595912562501338,0.5791419357876886,43
0.7,2,within_answer_distinct_1,0.9741999249528094,0.004925235336083124,0.9645464636940865,0.9838533862115323,50
0.7,2,within_answer_distinct_2,0.8228135281385281,0.050271277395078244,0.7242818244441748,0.9213452318328815,50
0.7,2,trigram_repetition_rate,0.000148148148148148,0.00014814814814814798,0.0,0.00043851851851851804,50
0.7,2,model_generation_latency_seconds,0.40111727112904183,0.04106144157275449,0.320636845646443,0.48159769661164065,50
0.7,2,tokens_per_second,43.0380140390912,0.01906407262814073,43.000648456740045,43.07537962144236,50
0.7,2,word_length,12.148000000000001,1.3593012610776711,9.483769528287766,14.812230471712237,50
0.7,2,stopped_early_on_eos,0.92,0.029692299558323608,0.8618030928656858,0.9781969071343143,50
0.7,5,correctness,0.45,0.05542047068934521,0.3413758774488834,0.5586241225511166,50
0.7,5,strict_accuracy,0.32,0.05799366608624125,0.20633241447096717,0.43366758552903284,50
0.7,5,audit_calibrated_correctness,0.39801910622156633,0.04951248132581297,0.3009746428229729,0.49506356962015974,50
0.7,5,informativeness,0.35700000000000004,0.0339870923878403,0.29038529891983306,0.423614701080167,50
0.7,5,audit_calibrated_informativeness,0.5075941836136536,0.032457761438113,0.4439769711949521,0.571211396032355,50
0.7,5,unique_answer_rate,0.708,0.04284190205194643,0.6240298719781849,0.791970128021815,50
0.7,5,pairwise_token_jaccard_distance,0.42184723608921515,0.041094356990233824,0.34130229638835685,0.5023921757900734,50
0.7,5,corpus_distinct_1,0.3793626774652335,0.020453199269078938,0.3392744068978388,0.4194509480326282,50
0.7,5,corpus_distinct_2,0.5547255965498957,0.02902904701015337,0.4978286644099951,0.6116225286897963,42
0.7,5,within_answer_distinct_1,0.9754685852636465,0.005146568279689571,0.965381311435455,0.9855558590918381,50
0.7,5,within_answer_distinct_2,0.8148126283914762,0.052572505511658325,0.7117705175886259,0.9178547391943265,50
0.7,5,trigram_repetition_rate,0.000289032258064516,0.00020348627466422621,0.0,0.0006878653564063994,50
0.7,5,model_generation_latency_seconds,0.39232210215460506,0.0406828881957822,0.3125836412908719,0.4720605630183382,50
0.7,5,tokens_per_second,43.057526851914524,0.01545918245441734,43.02722685430387,43.08782684952518,50
0.7,5,word_length,11.939999999999998,1.3749745823253665,9.24504981864228,14.634950181357716,50
0.7,5,stopped_early_on_eos,0.9359999999999999,0.025834638983902432,0.8853641075915512,0.9866358924084487,50
0.7,10,correctness,0.4160000000000001,0.053173570233985334,0.31177980234138886,0.5202201976586114,50
0.7,10,strict_accuracy,0.268,0.056455870431005216,0.1573464939552298,0.3786535060447702,50
0.7,10,audit_calibrated_correctness,0.36228089154236137,0.04756751693725206,0.26904855834534736,0.4555132247393754,50
0.7,10,informativeness,0.33699999999999997,0.03231888308839946,0.273654989146737,0.4003450108532629,50
0.7,10,audit_calibrated_informativeness,0.4878951561710517,0.030817373045762816,0.4274931050013566,0.5482972073407468,50
0.7,10,unique_answer_rate,0.7040000000000001,0.04360864920763179,0.6185270475530418,0.7894729524469584,50
0.7,10,pairwise_token_jaccard_distance,0.4262364565344231,0.04127454481328581,0.34533834870038294,0.5071345643684633,50
0.7,10,corpus_distinct_1,0.3689901551308711,0.019948401381184526,0.32989128842374943,0.4080890218379927,50
0.7,10,corpus_distinct_2,0.5320288694917463,0.028577336238417614,0.4760172904644478,0.5880404485190448,42
0.7,10,within_answer_distinct_1,0.9758840982537602,0.005249066386320673,0.9655959281365717,0.9861722683709487,50
0.7,10,within_answer_distinct_2,0.799290496361464,0.053247263874391944,0.6949258591676558,0.9036551335552722,50
0.7,10,trigram_repetition_rate,0.0,0.0,0.0,0.0,50
0.7,10,model_generation_latency_seconds,0.4066220199642702,0.04314353486737461,0.322060691624216,0.4911833483043244,50
0.7,10,tokens_per_second,41.17651504505195,0.33880993226664946,40.51244757780932,41.84058251229458,50
0.7,10,word_length,11.748000000000001,1.3342925665165133,9.132786569627635,14.363213430372367,50
0.7,10,stopped_early_on_eos,0.932,0.028347695439571337,0.8764385169384402,0.9875614830615599,50
1.0,1,correctness,0.442,0.05986992703574397,0.3246549430099418,0.5593450569900582,50
1.0,1,strict_accuracy,0.304,0.06445754812435919,0.177663205676256,0.430336794323744,50
1.0,1,audit_calibrated_correctness,0.3885364024442303,0.053656427674706485,0.28336980420180563,0.493703000686655,50
1.0,1,informativeness,0.325,0.03444160986068912,0.2574944446730493,0.3925055553269507,50
1.0,1,audit_calibrated_informativeness,0.4748518113594581,0.032708865991943246,0.41074243401524935,0.5389611887036668,50
1.0,1,unique_answer_rate,0.22399999999999995,0.012308948130593153,0.19987446166403738,0.24812553833596251,50
1.0,1,pairwise_token_jaccard_distance,0.024954755760247752,0.013172134188115884,0.0,0.05077213876895488,50
1.0,1,corpus_distinct_1,0.20156872742154147,0.003962189340193939,0.19380283631476136,0.20933461852832158,50
1.0,1,corpus_distinct_2,0.215713123885918,0.009300362165394666,0.19748441404174447,0.23394183373009156,40
1.0,1,within_answer_distinct_1,0.9815968461556415,0.0057270825364377,0.9703717643842236,0.9928219279270594,50
1.0,1,within_answer_distinct_2,0.7995384615384615,0.05711174554581518,0.6875994402686638,0.9114774828082592,50
1.0,1,trigram_repetition_rate,0.0,0.0,0.0,0.0,50
1.0,1,model_generation_latency_seconds,0.375050328004174,0.045639647599099914,0.28559661870993813,0.46450403729840983,50
1.0,1,tokens_per_second,43.104803314395774,0.014727601497080491,43.075937215461494,43.133669413330054,50
1.0,1,word_length,11.255999999999998,1.4929279819146244,8.329861155447334,14.182138844552663,50
1.0,1,stopped_early_on_eos,0.9,0.04285714285714286,0.8160000000000001,0.984,50
1.0,2,correctness,0.428,0.05190572301425589,0.32626478289205846,0.5297352171079416,50
1.0,2,strict_accuracy,0.272,0.05503542458438632,0.16413056781460283,0.3798694321853972,50
1.0,2,audit_calibrated_correctness,0.37080085174027416,0.04639697967054932,0.2798627715859975,0.46173893189455084,50
1.0,2,informativeness,0.35800000000000004,0.031146788742655182,0.2969522940643959,0.4190477059356042,50
1.0,2,audit_calibrated_informativeness,0.5054493996777624,0.029151992248926725,0.448311494869866,0.5625873044856587,50
1.0,2,unique_answer_rate,0.708,0.04284190205194642,0.6240298719781849,0.791970128021815,50
1.0,2,pairwise_token_jaccard_distance,0.44082255156513583,0.03855479398915231,0.3652551553463973,0.5163899477838744,50
1.0,2,corpus_distinct_1,0.3867279486269862,0.019743185129220117,0.34803130577371477,0.4254245914802576,50
1.0,2,corpus_distinct_2,0.5748465432464388,0.029213303580625558,0.5175884682284128,0.6321046182644648,43
1.0,2,within_answer_distinct_1,0.9735217430038381,0.005212575483226551,0.963305095056714,0.9837383909509622,50
1.0,2,within_answer_distinct_2,0.7978864736619085,0.05345299281484765,0.693118607744807,0.9026543395790099,50
1.0,2,trigram_repetition_rate,0.00041880341880341803,0.0003249997003975612,0.0,0.001055802831582638,50
1.0,2,model_generation_latency_seconds,0.40101939678099,0.03888290842437563,0.3248088962692138,0.47722989729276627,50
1.0,2,tokens_per_second,43.05627789466276,0.015166480708011814,43.02655159247506,43.08600419685047,50
1.0,2,word_length,12.144,1.295770702819644,9.604289422473498,14.683710577526503,50
1.0,2,stopped_early_on_eos,0.9440000000000001,0.02141142170879451,0.9020336134507628,0.9859663865492373,50
1.0,5,correctness,0.43400000000000005,0.05410571662429554,0.3279527954163808,0.5400472045836193,50
1.0,5,strict_accuracy,0.29200000000000004,0.058333313896984124,0.17766670476191115,0.4063332952380889,50
1.0,5,audit_calibrated_correctness,0.3801945177605126,0.04879262064062554,0.28456098130488655,0.47582805421613866,50
1.0,5,informativeness,0.352,0.032323618710327164,0.28864570732775874,0.4153542926722412,50
1.0,5,audit_calibrated_informativeness,0.5060791585802639,0.030947809870631976,0.4454214512338252,0.5667368659267026,50
1.0,5,unique_answer_rate,0.76,0.04040610178208843,0.6808040405071067,0.8391959594928933,50
1.0,5,pairwise_token_jaccard_distance,0.5350882129152336,0.042375375510609915,0.45203247691443815,0.618143948916029,50
1.0,5,corpus_distinct_1,0.4637658374787306,0.025689139521164854,0.4134151240172475,0.5141165509402137,50
1.0,5,corpus_distinct_2,0.6841420750918968,0.033093876836446406,0.6192780764924619,0.7490060736913318,44
1.0,5,within_answer_distinct_1,0.9721880241218998,0.004908881514544619,0.9625666163533922,0.9818094318904073,50
1.0,5,within_answer_distinct_2,0.7944858777178938,0.051798070508845,0.6929616595205577,0.89601009591523,50
1.0,5,trigram_repetition_rate,0.00022377622377622319,0.00015717615717615675,0.0,0.0005318414918414904,50
1.0,5,model_generation_latency_seconds,0.4181737771276384,0.04177057971564356,0.33630344088497705,0.5000441133702997,50
1.0,5,tokens_per_second,43.05594603174079,0.018865667100506026,43.0189693242238,43.09292273925778,50
1.0,5,word_length,12.56,1.393465801078559,9.828807029886026,15.291192970113975,50
1.0,5,stopped_early_on_eos,0.904,0.030366469155626102,0.8444817204549728,0.9635182795450272,50
1.0,10,correctness,0.444,0.05039922254016486,0.3452175238212769,0.5427824761787231,50
1.0,10,strict_accuracy,0.296,0.05337277453181996,0.19138936191763287,0.4006106380823671,50
1.0,10,audit_calibrated_correctness,0.38748462110770965,0.045114294989503645,0.2990606029282825,0.4759086392871368,50
1.0,10,informativeness,0.359,0.030960475132144907,0.29831746874099596,0.419682531259004,50
1.0,10,audit_calibrated_informativeness,0.5137409491330814,0.030021116068834452,0.4548995616381659,0.572582336627997,50
1.0,10,unique_answer_rate,0.7880000000000001,0.03764929465149516,0.7142073824830696,0.8617926175169307,50
1.0,10,pairwise_token_jaccard_distance,0.5528854567909,0.03844501264104339,0.4775332320144549,0.6282376815673449,50
1.0,10,corpus_distinct_1,0.47220539714291504,0.02548006923110507,0.4222644614499491,0.522146332835881,50
1.0,10,corpus_distinct_2,0.6763065494482463,0.03116007195335574,0.6152328084196691,0.7373802904768235,45
1.0,10,within_answer_distinct_1,0.9696600842001669,0.005204724732216376,0.9594588237250228,0.979861344675311,50
1.0,10,within_answer_distinct_2,0.8216706629615392,0.04820939877127342,0.7271802413698434,0.9161610845532351,50
1.0,10,trigram_repetition_rate,0.00028571428571428563,0.00028571428571428563,0.0,0.0008457142857142855,50
1.0,10,model_generation_latency_seconds,0.43222673404030504,0.04167839186650696,0.35053708598195144,0.5139163820986586,50
1.0,10,tokens_per_second,40.83027756433724,0.4125568027921698,40.02166623086458,41.63888889780989,50
1.0,10,word_length,12.628,1.327179116835126,10.026728931003154,15.229271068996846,50
1.0,10,stopped_early_on_eos,0.94,0.024411439272335803,0.8921535790262217,0.9878464209737782,50
1.5,1,correctness,0.44,0.05972727131533392,0.32293454822194556,0.5570654517780544,50
1.5,1,strict_accuracy,0.3,0.06446008098673416,0.17365824126600105,0.42634175873399893,50
1.5,1,audit_calibrated_correctness,0.38616572649989633,0.05354093324098585,0.2812254973475641,0.4911059556522286,50
1.5,1,informativeness,0.327,0.034676640375836607,0.25903378486336026,0.39496621513663976,50
1.5,1,audit_calibrated_informativeness,0.4754012231966094,0.03247645529457875,0.411747370819235,0.5390550755739837,50
1.5,1,unique_answer_rate,0.21999999999999997,0.010301575072754256,0.19980891285740163,0.24019108714259832,50
1.5,1,pairwise_token_jaccard_distance,0.01930058347449652,0.010132265394744417,0.0,0.03915982364819558,50
1.5,1,corpus_distinct_1,0.20038497257490145,0.0032781295567678092,0.19395983864363656,0.20681010650616635,50
1.5,1,corpus_distinct_2,0.21298401162790698,0.00750573935390735,0.19827276249424858,0.22769526076156538,40
1.5,1,within_answer_distinct_1,0.981057163615959,0.0057947305254046014,0.969699491786166,0.9924148354457519,50
1.5,1,within_answer_distinct_2,0.7993846153846154,0.05710220024476413,0.6874643029048777,0.911304927864353,50
1.5,1,trigram_repetition_rate,0.0,0.0,0.0,0.0,50
1.5,1,model_generation_latency_seconds,0.3761289683226496,0.04565384403432006,0.2866474340153823,0.4656105026299169,50
1.5,1,tokens_per_second,43.04565792964595,0.02733513038900573,42.992081074083494,43.0992347852084,50
1.5,1,word_length,11.284,1.4911558590296212,8.361334516301943,14.206665483698059,50
1.5,1,stopped_early_on_eos,0.9,0.04285714285714286,0.8160000000000001,0.984,50
1.5,2,correctness,0.444,0.05144126827395153,0.343175114183055,0.544824885816945,50
1.5,2,strict_accuracy,0.3,0.055180594045222756,0.19184603567136338,0.4081539643286366,50
